product_id,product_code,product_name,category_id,velocity_class_id,avg_retail_price,weight_lbs,shelf_life_days,supplier_id
373,ELEC-1373,USB-C Cable 6ft v47,1,1,1299,48.29,NULL,25
374,ELEC-1374,Baseball Glove v47,1,3,799,32.68,NULL,13
375,ELEC-1375,Bicycle Mountain v47,1,1,299,23.31,NULL,12
376,ELEC-1376,Socks 6-pack v47,1,3,299,38.55,NULL,31
377,ELEC-1377,Soccer Ball v48,1,1,499,22.38,NULL,5
378,ELEC-1378,Cheese Cheddar v48,1,3,99,7.03,NULL,16
379,ELEC-1379,Ice Melt Bag v48,1,2,299,5.49,NULL,33
380,ELEC-1380,Costume Mask v48,1,3,499,24.02,NULL,11
381,ELEC-1381,Deodorant Antiperspirant v48,1,1,1299,11.51,NULL,5
382,ELEC-1382,Scarf Wool v48,1,1,299,3.55,NULL,29
383,ELEC-1383,Sweatshirt Hoodie v48,1,1,299,30.85,NULL,31
384,ELEC-1384,Plant Pot Ceramic v48,1,1,499,45.55,NULL,21
385,ELEC-1385,Thanksgiving Centerpiece v49,1,1,299,22.77,NULL,26
386,ELEC-1386,Area Rug 8x10 v49,1,3,299,12.74,NULL,6
387,ELEC-1387,Area Rug 8x10 v49,1,1,199,43.89,NULL,25
388,ELEC-1388,New Year Decoration v49,1,3,199,27.92,NULL,17
389,ELEC-1389,Action Figure Set v49,1,1,1299,35.13,NULL,27
390,ELEC-1390,Eye Cream v49,1,2,799,13.23,NULL,14
391,ELEC-1391,Eggs Dozen v49,1,2,499,35.75,NULL,22
392,ELEC-1392,Lamp Floor v49,1,3,199,14.30,NULL,10
393,ELEC-1393,Doll Fashion v50,1,1,299,42.91,NULL,25
394,ELEC-1394,Dumbbells Set v50,1,1,199,43.95,NULL,13
395,ELEC-1395,Yogurt Vanilla v50,1,1,799,35.51,NULL,34
396,ELEC-1396,Tennis Racket v50,1,1,299,45.09,NULL,4
397,ELEC-1397,Running Shoes v50,1,1,99,28.21,NULL,34
398,ELEC-1398,Cap Baseball v50,1,1,99,34.14,NULL,23
399,ELEC-1399,Bicycle Mountain v50,1,3,1299,49.84,NULL,29
400,ELEC-1400,Dress Casual v50,1,3,1299,10.93,NULL,6
401,ELEC-1401,Cheese Cheddar v51,1,2,299,15.79,NULL,10
402,ELEC-1402,Ice Melt Bag v51,1,2,299,14.69,NULL,23
403,ELEC-1403,Trading Card Pack v51,1,3,199,12.65,NULL,26
404,ELEC-1404,Toaster 4-Slice v51,1,1,299,9.31,NULL,22
405,ELEC-1405,Mouse Wireless v51,1,1,199,27.72,NULL,7
406,ELEC-1406,Coffee Maker v51,1,3,299,47.77,NULL,20
407,ELEC-1407,Board Game v51,1,3,299,41.77,NULL,18
408,ELEC-1408,Coffee Maker v51,1,1,199,12.41,NULL,35
409,ELEC-1409,Yo-Yo Classic v52,1,3,199,7.91,NULL,30
410,ELEC-1410,Deodorant Antiperspirant v52,1,2,299,40.22,NULL,11
411,ELEC-1411,Mouse Wireless v52,1,1,1299,11.01,NULL,26
412,ELEC-1412,Area Rug 8x10 v52,1,2,99,33.70,NULL,26
413,ELEC-1413,Toaster 4-Slice v52,1,1,199,48.92,NULL,7
414,ELEC-1414,Baseball Glove v52,1,3,99,10.96,NULL,27
415,ELEC-1415,Valentine Chocolate v52,1,1,99,25.26,NULL,6
416,ELEC-1416,Cap Baseball v52,1,2,799,8.75,NULL,15
417,ELEC-1417,Doll Fashion v53,1,1,99,23.94,NULL,28
418,ELEC-1418,Snow Shovel v53,1,3,199,26.85,NULL,17
419,ELEC-1419,Building Blocks v53,1,2,799,8.38,NULL,14
420,ELEC-1420,Shorts Summer v53,1,3,299,9.26,NULL,31
421,ELEC-1421,Sunscreen 50+ v53,1,2,299,47.43,NULL,35
422,ELEC-1422,Smart Watch v53,1,1,799,45.42,NULL,31
423,ELEC-1423,Keyboard Mechanical v53,1,3,1299,15.30,NULL,2
424,ELEC-1424,Tennis Racket v53,1,1,199,29.99,NULL,20
425,ELEC-1425,Tent 4-Person v54,1,1,299,16.95,NULL,31
426,ELEC-1426,Smartphone X12 v54,1,1,799,12.80,NULL,6
427,ELEC-1427,Baseball Glove v54,1,3,499,15.47,NULL,25
428,ELEC-1428,Eggs Dozen v54,1,1,199,42.09,NULL,15
429,ELEC-1429,Skateboard Pro v54,1,3,499,19.70,NULL,30
430,ELEC-1430,Kite Sports v54,1,1,799,40.50,NULL,13
431,ELEC-1431,Face Cream Moisturizer v54,1,2,199,40.91,NULL,2
432,ELEC-1432,Mouse Wireless v54,1,3,199,37.88,NULL,12
433,ELEC-1433,Puzzle 1000pc v55,1,1,1299,29.81,NULL,14
434,ELEC-1434,Gloves Winter v55,1,2,1299,46.84,NULL,2
435,ELEC-1435,Pillow Memory Foam v55,1,2,799,47.64,NULL,26
436,ELEC-1436,Mirror Wall v55,1,2,299,7.66,NULL,27
437,ELEC-1437,Puzzle 1000pc v55,1,3,799,13.75,NULL,9
438,ELEC-1438,Gloves Winter v55,1,2,99,12.84,NULL,19
439,ELEC-1439,Coffee Beans v55,1,1,199,20.57,NULL,32
440,ELEC-1440,Running Shoes Pro v55,1,2,1299,7.49,NULL,10
441,ELEC-1441,Mirror Wall v56,1,1,199,22.38,NULL,10
442,ELEC-1442,Christmas Tree 6ft v56,1,1,499,11.04,NULL,30
443,ELEC-1443,Face Mask Sheet v56,1,3,1299,37.69,NULL,4
444,ELEC-1444,Smart Watch v56,1,1,799,8.08,NULL,22
445,ELEC-1445,Backpack Hiking v56,1,3,99,28.77,NULL,34
446,ELEC-1446,Rice Basmati v56,1,1,299,20.90,NULL,22
447,ELEC-1447,Tablet 10in v56,1,2,299,38.35,NULL,16
448,ELEC-1448,Costume Mask v56,1,2,1299,22.70,NULL,21
449,ELEC-1449,Monitor 27in v57,1,2,99,39.09,NULL,15
450,ELEC-1450,Swim Goggles v57,1,1,99,29.99,NULL,15
451,ELEC-1451,Cap Baseball v57,1,1,499,29.35,NULL,23
452,ELEC-1452,Plant Pot Ceramic v57,1,1,99,11.69,NULL,32
453,ELEC-1453,Serum Vitamin C v57,1,1,799,17.17,NULL,15
454,ELEC-1454,Face Cream Moisturizer v57,1,1,199,22.50,NULL,5
455,ELEC-1455,Valentine Chocolate v57,1,1,199,4.91,NULL,25
456,ELEC-1456,Trading Card Pack v57,1,1,799,46.53,NULL,2
457,ELEC-1457,Cereal Granola v58,1,1,199,17.08,NULL,14
458,ELEC-1458,Puzzle 1000pc v58,1,3,1299,6.04,NULL,29
459,ELEC-1459,Perfume Womens v58,1,1,99,31.95,NULL,34
460,ELEC-1460,Running Shoes v58,1,2,799,25.63,NULL,10
461,ELEC-1461,Plant Pot Ceramic v58,1,1,299,19.64,NULL,8
462,ELEC-1462,Mouse Wireless v58,1,3,799,35.51,NULL,27
463,ELEC-1463,Bluetooth Speaker v58,1,1,1299,43.92,NULL,24
464,ELEC-1464,Polo Shirt v58,1,3,99,24.39,NULL,27
465,ELEC-1465,Cologne Mens v59,1,3,499,42.78,NULL,27
466,ELEC-1466,Socks 6-pack v59,1,1,799,2.99,NULL,29
467,ELEC-1467,Smartphone X12 v59,1,1,199,37.04,NULL,9
468,ELEC-1468,Keyboard Mechanical v59,1,3,499,14.52,NULL,23
469,ELEC-1469,Laptop Pro 15 v59,1,1,1299,8.33,NULL,29
470,ELEC-1470,Gloves Winter v59,1,3,1299,31.71,NULL,25
471,ELEC-1471,Face Mask Sheet v59,1,1,99,49.48,NULL,7
472,ELEC-1472,Fireworks Pack v59,1,1,199,7.87,NULL,27
473,ELEC-1473,Skateboard Pro v60,1,1,799,39.42,NULL,15
474,ELEC-1474,T-Shirt Cotton v60,1,1,299,44.84,NULL,18
475,ELEC-1475,Ornament Pack v60,1,1,1299,48.79,NULL,5
476,ELEC-1476,Ice Melt Bag v60,1,1,299,25.03,NULL,29
477,ELEC-1477,Socks 6-pack v60,1,1,499,22.32,NULL,16
478,ELEC-1478,Bedding Set Queen v60,1,3,299,5.67,NULL,32
479,ELEC-1479,Smart Watch v60,1,1,299,24.51,NULL,12
480,ELEC-1480,Coffee Maker v60,1,3,299,27.09,NULL,15
481,ELEC-1481,Dress Casual v61,1,3,199,10.23,NULL,18
482,ELEC-1482,Pillow Memory Foam v61,1,3,299,48.58,NULL,12
483,ELEC-1483,Snow Shovel v61,1,2,99,49.57,NULL,34
484,ELEC-1484,Mouse Wireless v61,1,2,299,5.94,NULL,12
485,ELEC-1485,Deodorant Antiperspirant v61,1,1,1299,7.25,NULL,8
486,ELEC-1486,Dumbbells Set v61,1,2,1299,5.26,NULL,12
487,ELEC-1487,Winter Jacket v61,1,1,499,46.78,NULL,25
488,ELEC-1488,Swim Goggles v61,1,1,1299,6.59,NULL,29
489,ELEC-1489,Blender Smoothie v62,1,1,199,22.46,NULL,11
490,ELEC-1490,Laptop Pro 15 v62,1,1,99,47.50,NULL,29
491,ELEC-1491,Shampoo Moisturizing v62,1,1,799,9.57,NULL,32
492,ELEC-1492,Plant Pot Ceramic v62,1,3,299,36.82,NULL,16
493,ELEC-1493,Pillow Memory Foam v62,1,1,99,35.60,NULL,32
494,ELEC-1494,Backpack Hiking v62,1,1,799,2.86,NULL,35
495,ELEC-1495,Thanksgiving Centerpiece v62,1,3,199,34.08,NULL,6
496,ELEC-1496,Vacuum Upright v62,1,1,499,41.29,NULL,21
497,ELEC-1497,Thanksgiving Centerpiece v63,1,1,299,48.76,NULL,28
498,ELEC-1498,Yoga Mat v63,1,1,299,39.12,NULL,11
499,ELEC-1499,Toaster 4-Slice v63,1,1,299,8.50,NULL,33
500,ELEC-1500,New Year Decoration v63,1,1,199,37.21,NULL,21
501,ELEC-1501,Perfume Womens v63,1,2,799,13.45,NULL,22
502,ELEC-1502,Peanut Butter v63,1,1,1299,21.73,NULL,10
503,ELEC-1503,Bicycle Mountain v63,1,1,799,2.63,NULL,12
504,ELEC-1504,Puzzle 1000pc v63,1,1,1299,45.41,NULL,27
505,ELEC-1505,Cologne Mens v64,1,1,799,35.85,NULL,25
506,ELEC-1506,Blender Smoothie v64,1,1,99,45.28,NULL,4
507,ELEC-1507,Keyboard Mechanical v64,1,1,99,41.95,NULL,23
508,ELEC-1508,Baseball Glove v64,1,3,499,11.77,NULL,1
509,ELEC-1509,USB-C Cable 6ft v64,1,3,1299,49.23,NULL,2
510,ELEC-1510,Eye Cream v64,1,2,199,48.59,NULL,12
511,ELEC-1511,Ice Melt Bag v64,1,1,499,9.17,NULL,18
512,ELEC-1512,Sweatshirt Hoodie v64,1,1,199,36.97,NULL,18
513,ELEC-1513,Gloves Winter v65,1,2,199,12.48,NULL,20
514,ELEC-1514,Polo Shirt v65,1,1,299,34.61,NULL,32
515,ELEC-1515,Vitamins Multi v65,1,1,1299,4.17,NULL,19
516,ELEC-1516,Pasta Box v65,1,1,499,38.92,NULL,29
517,ELEC-1517,Costume Mask v65,1,1,799,5.03,NULL,10
518,ELEC-1518,Butter Salted v65,1,1,1299,24.75,NULL,19
519,ELEC-1519,Cheese Cheddar v65,1,1,199,34.79,NULL,5
520,ELEC-1520,Fireworks Pack v65,1,1,499,36.46,NULL,32
521,ELEC-1521,Action Figure Set v66,1,1,199,34.88,NULL,31
522,ELEC-1522,Valentine Chocolate v66,1,1,799,21.23,NULL,8
523,ELEC-1523,Coffee Beans v66,1,1,299,5.88,NULL,9
524,ELEC-1524,Valentine Chocolate v66,1,1,499,23.27,NULL,24
525,ELEC-1525,Scarf Wool v66,1,1,199,21.80,NULL,25
526,ELEC-1526,Toaster 4-Slice v66,1,1,799,39.58,NULL,33
527,ELEC-1527,Valentine Chocolate v66,1,1,299,6.54,NULL,10
528,ELEC-1528,Bread Whole Wheat v66,1,1,199,3.82,NULL,25
529,ELEC-1529,Deodorant Antiperspirant v67,1,3,299,14.79,NULL,8
530,ELEC-1530,Bicycle Mountain v67,1,1,799,33.45,NULL,26
531,ELEC-1531,Toy Car Remote v67,1,1,799,5.15,NULL,34
532,ELEC-1532,Soccer Ball v67,1,1,499,26.14,NULL,27
533,ELEC-1533,Eggs Dozen v67,1,3,799,12.71,NULL,32
534,ELEC-1534,Yoga Mat v67,1,1,299,30.72,NULL,32
535,ELEC-1535,Plant Pot Ceramic v67,1,3,299,29.39,NULL,19
536,ELEC-1536,USB-C Cable 6ft v67,1,1,799,38.56,NULL,1
537,ELEC-1537,Kite Sports v68,1,2,199,15.63,NULL,26
538,ELEC-1538,Socks 6-pack v68,1,1,799,29.51,NULL,34
539,ELEC-1539,Action Figure Set v68,1,1,299,46.26,NULL,10
540,ELEC-1540,Clock Digital v68,1,3,799,38.74,NULL,6
541,ELEC-1541,Tennis Racket v68,1,3,799,48.43,NULL,30
542,ELEC-1542,Mouse Wireless v68,1,1,199,34.64,NULL,2
543,ELEC-1543,Sunscreen 50+ v68,1,1,499,31.39,NULL,19
544,ELEC-1544,Polo Shirt v68,1,2,299,26.09,NULL,8
545,ELEC-1545,Dress Casual v69,1,1,99,21.40,NULL,22
546,ELEC-1546,Cap Baseball v69,1,3,1299,4.82,NULL,28
547,ELEC-1547,Laptop Pro 15 v69,1,1,799,44.51,NULL,18
548,ELEC-1548,Perfume Womens v69,1,3,499,15.27,NULL,6
549,ELEC-1549,Toothbrush Electric v69,1,2,499,13.60,NULL,35
550,ELEC-1550,Cologne Mens v69,1,3,799,24.78,NULL,10
551,ELEC-1551,Cereal Granola v69,1,2,499,33.47,NULL,29
552,ELEC-1552,Webcam HD v69,1,1,199,38.61,NULL,6
553,ELEC-1553,Yogurt Vanilla v70,1,1,199,49.84,NULL,10
554,ELEC-1554,Face Mask Sheet v70,1,3,1299,43.69,NULL,23
555,ELEC-1555,Tablet 10in v70,1,3,199,47.41,NULL,31
556,ELEC-1556,Smart Watch v70,1,1,299,24.06,NULL,30
557,ELEC-1557,Christmas Tree 6ft v70,1,1,299,35.18,NULL,25
558,ELEC-1558,Christmas Tree 6ft v70,1,3,99,20.47,NULL,12
559,ELEC-1559,Vitamins Multi v70,1,2,99,24.77,NULL,31
560,ELEC-1560,Yoga Mat v70,1,3,1299,48.61,NULL,18
561,ELEC-1561,Yo-Yo Classic v71,1,1,199,21.72,NULL,3
562,ELEC-1562,Deodorant Antiperspirant v71,1,1,199,21.11,NULL,29
563,ELEC-1563,Valentine Chocolate v71,1,3,799,10.98,NULL,26
564,ELEC-1564,Building Blocks v71,1,2,299,45.23,NULL,26
565,ELEC-1565,Serum Vitamin C v71,1,1,799,29.08,NULL,4
566,ELEC-1566,Coffee Beans v71,1,3,299,41.12,NULL,1
567,ELEC-1567,Building Blocks v71,1,1,199,4.71,NULL,6
568,ELEC-1568,USB-C Cable 6ft v71,1,1,499,15.53,NULL,28
569,ELEC-1569,Running Shoes v72,1,1,1299,12.45,NULL,34
570,ELEC-1570,Laptop Pro 15 v72,1,2,1299,22.66,NULL,6
571,ELEC-1571,Area Rug 8x10 v72,1,1,199,6.54,NULL,7
572,ELEC-1572,Yoga Mat v72,1,1,1299,35.67,NULL,18
573,ELEC-1573,Swim Goggles v72,1,1,1299,17.82,NULL,33
574,ELEC-1574,Winter Jacket v72,1,1,99,49.42,NULL,31
575,ELEC-1575,Webcam HD v72,1,2,299,22.81,NULL,16
576,ELEC-1576,Mouse Wireless v72,1,1,799,5.77,NULL,21
577,ELEC-1577,Pumpkin Decoration v73,1,3,799,19.90,NULL,15
578,ELEC-1578,Snow Shovel v73,1,1,499,23.75,NULL,1
579,ELEC-1579,Wireless Earbuds v73,1,2,1299,1.28,NULL,8
580,ELEC-1580,T-Shirt Cotton v73,1,1,799,19.00,NULL,33
581,ELEC-1581,Vitamins Multi v73,1,3,199,21.63,NULL,21
582,ELEC-1582,Face Mask Sheet v73,1,1,799,17.40,NULL,30
583,ELEC-1583,Running Shoes v73,1,2,499,30.08,NULL,35
584,ELEC-1584,Lamp Floor v73,1,2,1299,23.42,NULL,5
585,ELEC-1585,Kite Sports v74,1,1,799,30.96,NULL,17
586,ELEC-1586,Snow Shovel v74,1,1,1299,42.65,NULL,34
587,ELEC-1587,Webcam HD v74,1,1,799,46.76,NULL,13
588,ELEC-1588,Lamp Floor v74,1,2,199,1.86,NULL,18
589,ELEC-1589,Cologne Mens v74,1,1,199,36.01,NULL,12
590,ELEC-1590,Smart Watch v74,1,1,499,8.82,NULL,20
591,ELEC-1591,Butter Salted v74,1,1,299,10.45,NULL,29
592,ELEC-1592,Coffee Beans v74,1,1,99,30.49,NULL,21
593,ELEC-1593,Winter Jacket v75,1,1,1299,27.13,NULL,26
594,ELEC-1594,Coffee Beans v75,1,2,199,15.92,NULL,16
595,ELEC-1595,Gloves Winter v75,1,1,499,32.81,NULL,14
596,ELEC-1596,Dumbbells Set v75,1,3,799,12.13,NULL,23
597,ELEC-1597,Snow Shovel v75,1,1,199,23.13,NULL,20
598,ELEC-1598,Plant Pot Ceramic v75,1,1,99,31.55,NULL,22
599,ELEC-1599,Tent 4-Person v75,1,1,99,40.29,NULL,8
600,ELEC-1600,Mirror Wall v75,1,1,199,1.96,NULL,10
601,ELEC-1601,Scarf Wool v76,1,1,299,38.19,NULL,19
602,ELEC-1602,Pumpkin Decoration v76,1,3,199,13.63,NULL,1
603,ELEC-1603,Swim Goggles v76,1,1,299,32.94,NULL,31
604,ELEC-1604,Dumbbells Set v76,1,2,499,49.19,NULL,11
605,ELEC-1605,Coffee Maker v76,1,2,499,23.88,NULL,22
606,ELEC-1606,Water Bottle Insulated v76,1,3,199,48.22,NULL,31
607,ELEC-1607,Monitor 27in v76,1,1,1299,25.70,NULL,22
608,ELEC-1608,Pillow Memory Foam v76,1,1,1299,7.32,NULL,31
609,ELEC-1609,Serum Vitamin C v77,1,2,499,17.59,NULL,13
610,ELEC-1610,Shampoo Moisturizing v77,1,1,99,10.50,NULL,21
611,ELEC-1611,Coffee Beans v77,1,1,99,33.78,NULL,26
612,ELEC-1612,Cereal Granola v77,1,1,199,29.59,NULL,13
613,ELEC-1613,New Year Decoration v77,1,3,1299,1.66,NULL,35
614,ELEC-1614,Soccer Ball v77,1,1,199,39.71,NULL,6
615,ELEC-1615,Tablet 10in v77,1,1,199,41.35,NULL,34
616,ELEC-1616,Peanut Butter v77,1,3,99,14.62,NULL,8
617,ELEC-1617,Yo-Yo Classic v78,1,2,299,7.30,NULL,29
618,ELEC-1618,Deodorant Antiperspirant v78,1,1,99,11.34,NULL,24
619,ELEC-1619,Baseball Glove v78,1,2,499,3.78,NULL,14
620,ELEC-1620,Bedding Set Queen v78,1,1,799,43.61,NULL,23
621,ELEC-1621,Baseball Glove v78,1,1,99,12.75,NULL,26
622,ELEC-1622,Coffee Maker v78,1,2,199,34.42,NULL,35
623,ELEC-1623,Trading Card Pack v78,1,1,799,24.09,NULL,20
624,ELEC-1624,Tablet 10in v78,1,3,799,32.40,NULL,26
625,ELEC-1625,Clock Digital v79,1,2,99,35.97,NULL,19
626,APPR-1001,Water Bottle Insulated v79,2,3,9.99,38.71,NULL,11
627,APPR-1002,Face Cream Moisturizer v79,2,2,19.99,20.96,NULL,23
628,APPR-1003,Clock Digital v79,2,3,14.99,30.48,NULL,18
629,APPR-1004,Video Game Controller v79,2,3,79.99,11.83,NULL,28
630,APPR-1005,Pasta Box v79,2,3,29.99,21.85,NULL,35
631,APPR-1006,Lip Balm SPF v79,2,2,49.99,38.22,NULL,26
632,APPR-1007,Easter Basket v79,2,3,29.99,26.84,NULL,22
633,APPR-1008,Winter Jacket v80,2,3,79.99,8.27,NULL,23
634,APPR-1009,Board Game v80,2,3,14.99,29.14,NULL,6
635,APPR-1010,Board Game v80,2,2,79.99,13.92,NULL,33
636,APPR-1011,Deodorant Antiperspirant v80,2,2,29.99,21.74,NULL,15
637,APPR-1012,Ice Melt Bag v80,2,3,29.99,24.64,NULL,24
638,APPR-1013,Pumpkin Decoration v80,2,2,79.99,19.05,NULL,7
639,APPR-1014,Halloween Costume v80,2,3,29.99,47.88,NULL,3
640,APPR-1015,Cologne Mens v80,2,2,19.99,29.22,NULL,34
641,APPR-1016,Peanut Butter v81,2,3,79.99,33.82,NULL,22
642,APPR-1017,Laptop Pro 15 v81,2,3,79.99,22.24,NULL,23
643,APPR-1018,Jeans Classic Blue v81,2,2,9.99,32.65,NULL,4
644,APPR-1019,Running Shoes v81,2,2,14.99,35.33,NULL,8
645,APPR-1020,Bicycle Mountain v81,2,3,19.99,27.76,NULL,24
646,APPR-1021,Smartphone X12 v81,2,2,19.99,28.64,NULL,34
647,APPR-1022,Eggs Dozen v81,2,2,14.99,19.36,NULL,12
648,APPR-1023,Coffee Maker v81,2,2,19.99,43.81,NULL,29
649,APPR-1024,Valentine Chocolate v82,2,2,19.99,16.44,NULL,2
650,APPR-1025,Bread Whole Wheat v82,2,2,19.99,33.27,NULL,3
651,APPR-1026,Toaster 4-Slice v82,2,2,79.99,13.44,NULL,33
652,APPR-1027,Blender Smoothie v82,2,2,19.99,10.86,NULL,14
653,APPR-1028,Christmas Tree 6ft v82,2,3,49.99,44.45,NULL,30
654,APPR-1029,Milk Whole 1gal v82,2,2,79.99,26.60,NULL,26
655,APPR-1030,Scarf Wool v82,2,3,79.99,17.80,NULL,18
656,APPR-1031,Yo-Yo Classic v82,2,2,9.99,7.10,NULL,31
657,APPR-1032,Lamp Floor v83,2,2,9.99,27.61,NULL,8
658,APPR-1033,Yoga Mat v83,2,3,14.99,3.43,NULL,24
659,APPR-1034,Gloves Winter v83,2,3,49.99,25.90,NULL,27
660,APPR-1035,Jeans Classic Blue v83,2,3,79.99,13.02,NULL,26
661,APPR-1036,Smart Watch v83,2,3,49.99,45.60,NULL,27
662,APPR-1037,Clock Digital v83,2,3,49.99,46.56,NULL,16
663,APPR-1038,Olive Oil Extra v83,2,2,79.99,35.12,NULL,30
664,APPR-1039,Toy Car Remote v83,2,2,14.99,11.08,NULL,34
665,APPR-1040,Olive Oil Extra v84,2,2,14.99,14.00,NULL,13
666,APPR-1041,Smartphone X12 v84,2,2,79.99,16.51,NULL,24
667,APPR-1042,Tent 4-Person v84,2,2,9.99,21.68,NULL,25
668,APPR-1043,Costume Mask v84,2,2,14.99,13.69,NULL,24
669,APPR-1044,Pasta Box v84,2,2,29.99,2.70,NULL,30
670,APPR-1045,Water Bottle Insulated v84,2,3,79.99,41.09,NULL,19
671,APPR-1046,Board Game v84,2,2,49.99,16.92,NULL,17
672,APPR-1047,Backpack Hiking v84,2,2,49.99,11.27,NULL,23
673,APPR-1048,Deodorant Antiperspirant v85,2,2,29.99,29.22,NULL,27
674,APPR-1049,Sunscreen 50+ v85,2,2,19.99,26.40,NULL,20
675,APPR-1050,Face Mask Sheet v85,2,3,19.99,8.85,NULL,25
676,APPR-1051,Peanut Butter v85,2,3,19.99,31.88,NULL,20
677,APPR-1052,Easter Basket v85,2,3,19.99,41.79,NULL,7
678,APPR-1053,Thanksgiving Centerpiece v85,2,3,14.99,1.34,NULL,21
679,APPR-1054,Curtains Blackout v85,2,3,29.99,5.17,NULL,19
680,APPR-1055,T-Shirt Cotton v85,2,2,49.99,9.62,NULL,34
681,APPR-1056,USB-C Cable 6ft v86,2,2,29.99,1.38,NULL,23
682,APPR-1057,Scarf Wool v86,2,2,14.99,47.62,NULL,20
683,APPR-1058,Plant Pot Ceramic v86,2,3,49.99,11.55,NULL,27
684,APPR-1059,Yoga Mat v86,2,3,29.99,40.82,NULL,34
685,APPR-1060,Bluetooth Speaker v86,2,3,19.99,44.49,NULL,31
686,APPR-1061,Peanut Butter v86,2,3,9.99,23.73,NULL,17
687,APPR-1062,Building Blocks v86,2,3,14.99,26.77,NULL,10
688,APPR-1063,Lamp Floor v86,2,2,14.99,2.74,NULL,12
689,APPR-1064,Eye Cream v87,2,3,19.99,47.77,NULL,33
690,APPR-1065,Bedding Set Queen v87,2,2,19.99,34.91,NULL,23
691,APPR-1066,Socks 6-pack v87,2,2,29.99,19.10,NULL,30
692,APPR-1067,Action Figure Set v87,2,3,9.99,15.69,NULL,21
693,APPR-1068,Puzzle 1000pc v87,2,3,79.99,19.46,NULL,16
694,APPR-1069,Toothbrush Electric v87,2,2,9.99,5.15,NULL,21
695,APPR-1070,Yoga Mat v87,2,3,9.99,7.15,NULL,16
696,APPR-1071,Smartphone X12 v87,2,3,9.99,31.29,NULL,15
697,APPR-1072,Perfume Womens v88,2,3,14.99,21.54,NULL,30
698,APPR-1073,Scarf Wool v88,2,2,14.99,43.43,NULL,32
699,APPR-1074,Costume Mask v88,2,3,49.99,3.97,NULL,30
700,APPR-1075,Plush Toy v88,2,2,14.99,1.97,NULL,8
701,APPR-1076,Cereal Granola v88,2,2,49.99,33.30,NULL,31
702,APPR-1077,Toy Car Remote v88,2,3,29.99,26.69,NULL,18
703,APPR-1078,Running Shoes v88,2,2,29.99,9.86,NULL,26
704,APPR-1079,Plant Pot Ceramic v88,2,2,19.99,7.13,NULL,8
705,APPR-1080,Plush Toy v89,2,3,79.99,12.00,NULL,7
706,APPR-1081,Shorts Summer v89,2,3,9.99,4.59,NULL,6
707,APPR-1082,Bluetooth Speaker v89,2,2,9.99,18.32,NULL,19
708,APPR-1083,Area Rug 8x10 v89,2,2,14.99,17.89,NULL,24
709,APPR-1084,Area Rug 8x10 v89,2,2,14.99,24.66,NULL,15
710,APPR-1085,Bread Whole Wheat v89,2,3,14.99,26.03,NULL,13
711,APPR-1086,Smartphone X12 v89,2,2,79.99,21.31,NULL,1
712,APPR-1087,Swim Goggles v89,2,2,49.99,19.06,NULL,10
713,APPR-1088,Lego Set Large v90,2,3,14.99,46.83,NULL,23
714,APPR-1089,Fireworks Pack v90,2,2,9.99,10.92,NULL,20
715,APPR-1090,Ice Melt Bag v90,2,3,9.99,29.32,NULL,32
716,APPR-1091,Ice Melt Bag v90,2,2,29.99,39.36,NULL,35
717,APPR-1092,Plush Toy v90,2,3,14.99,12.84,NULL,29
718,APPR-1093,Fireworks Pack v90,2,3,19.99,49.88,NULL,24
719,APPR-1094,Socks 6-pack v90,2,3,79.99,31.56,NULL,26
720,APPR-1095,Toaster 4-Slice v90,2,3,19.99,18.51,NULL,21
721,APPR-1096,Smartphone X12 v91,2,3,49.99,41.47,NULL,17
722,APPR-1097,Vitamins Multi v91,2,3,29.99,11.32,NULL,34
723,APPR-1098,Water Bottle Insulated v91,2,3,19.99,12.23,NULL,35
724,APPR-1099,Polo Shirt v91,2,3,79.99,17.37,NULL,18
725,APPR-1100,Laptop Pro 15 v91,2,2,9.99,40.50,NULL,19
726,APPR-1101,Yo-Yo Classic v91,2,2,19.99,29.23,NULL,33
727,APPR-1102,Mouse Wireless v91,2,2,19.99,45.27,NULL,2
728,APPR-1103,Monitor 27in v91,2,3,29.99,46.15,NULL,30
729,APPR-1104,Vacuum Upright v92,2,2,29.99,21.19,NULL,21
730,APPR-1105,Bread Whole Wheat v92,2,3,29.99,13.81,NULL,7
731,APPR-1106,Water Bottle Insulated v92,2,3,14.99,5.63,NULL,3
732,APPR-1107,Yo-Yo Classic v92,2,3,19.99,26.17,NULL,4
733,APPR-1108,Board Game v92,2,2,29.99,39.27,NULL,14
734,APPR-1109,Costume Mask v92,2,2,9.99,10.52,NULL,17
735,APPR-1110,Valentine Chocolate v92,2,2,9.99,38.82,NULL,20
736,APPR-1111,Running Shoes Pro v92,2,3,14.99,14.44,NULL,13
737,APPR-1112,Vitamins Multi v93,2,3,19.99,22.34,NULL,10
738,APPR-1113,Lamp Floor v93,2,3,79.99,25.87,NULL,33
739,APPR-1114,Easter Basket v93,2,3,19.99,9.25,NULL,26
740,APPR-1115,Smart Watch v93,2,2,19.99,43.15,NULL,16
741,APPR-1116,Costume Mask v93,2,3,9.99,46.14,NULL,13
742,APPR-1117,Milk Whole 1gal v93,2,2,49.99,14.06,NULL,11
743,APPR-1118,Smartphone X12 v93,2,2,49.99,44.84,NULL,27
